frame,read,detect,crop,infer,e2e_ms,output
23315,0.945,7.9226,0.5463,2.2493,11.6632,0.194228
23316,0.9881,7.7883,0.5558,2.2769,11.6091,0.104653
23317,0.9956,7.857,0.5536,2.2607,11.667,0.489605
23318,0.9695,7.787,0.5604,2.289,11.6059,0.47494
23319,0.9399,7.8135,0.5517,2.2433,11.5484,0.4373
23320,0.9948,7.8346,0.5511,2.2327,11.6132,0.456989
23321,1.0496,7.8637,0.5531,2.2384,11.7048,0.387895
23322,1.0158,8.1353,0.5541,2.2412,11.9465,0.345063
23323,0.9767,7.8738,0.5622,2.2259,11.6386,0.270796
23324,1.0302,7.8273,0.5597,2.2367,11.6539,0.364625
23325,1.0129,7.9256,0.5942,2.2149,11.7476,0.275267
23326,0.9823,7.8525,0.5782,2.2217,11.6347,0.281339
23327,0.958,7.9815,0.5608,2.2612,11.7614,0.284489
23328,1.0042,7.8637,0.5536,2.2508,11.6723,0.236859
23329,0.997,7.8227,0.5701,2.2784,11.6681,0.190199
23330,1.0072,7.8363,0.5433,2.2639,11.6507,0.146463
23331,0.9468,7.9912,0.5457,2.2681,11.7518,0.116444
23332,1.006,7.8917,0.5494,2.2689,11.716,0.11043
23333,0.9903,7.8444,0.5436,2.2716,11.65,0.12775
23334,0.9924,7.8599,0.5565,2.2717,11.6805,0.087223
23335,0.9512,7.9594,0.5537,2.2821,11.7464,0.085948
23336,1.0076,7.7968,0.5545,2.2314,11.5903,0.099743
23337,1.0423,7.7691,0.5489,2.2376,11.598,0.121263
23338,1.0496,7.7516,0.5507,2.2351,11.5871,0.069216
23339,0.987,7.7298,0.5686,2.2436,11.5291,0.049558
23340,0.997,7.874,0.5754,2.2295,11.6759,0.093951
23341,0.994,7.8478,0.5481,2.2517,11.6416,0.021582
23342,1.0055,7.8006,0.5448,2.2466,11.5975,0.03931
23343,0.9443,7.8577,0.5527,2.2698,11.6245,0.037022
23344,1.006,7.8049,0.5526,2.2542,11.6177,0.022854
23345,1.0017,7.8846,0.5546,2.2672,11.708,0.028343
23346,1.0034,7.7198,0.5508,2.2733,11.5472,0.031581
23347,0.9578,7.838,0.5472,2.2823,11.6254,0.025307
23348,1.0146,8.7275,0.5519,2.2782,12.5722,0.050744
23349,1.0106,7.9036,0.5503,2.2717,11.7362,0.038478
23350,0.9779,7.753,0.549,2.2713,11.5512,0.04563
23351,0.9514,7.9531,0.5486,2.2369,11.69,0.076078
23352,1.0443,7.8384,0.5473,2.2461,11.676,0.051581
23353,1.0529,7.8934,0.5425,2.2452,11.734,0.126591
23354,1.0146,7.7475,0.552,2.2323,11.5464,0.010351
23355,0.9526,7.7813,0.579,2.2427,11.5557,0.012586
23356,1.0093,7.8426,0.5764,2.2397,11.6682,0.006503
23357,1.0013,7.9538,0.5575,2.2456,11.7584,0.006213
23358,0.9834,7.9184,0.5531,2.2562,11.7112,0.005536
23359,0.9372,7.865,0.5663,2.2585,11.627,0.005081
23360,1.0017,7.8426,0.5527,2.2659,11.6629,0.008148
23361,1.0015,7.8405,0.5537,2.2786,11.6743,0.010587
23362,0.98,7.741,0.5548,2.2894,11.5651,0.019865
23363,0.9456,7.8412,0.5566,2.2674,11.6108,0.021588
23364,1.007,7.8816,0.5566,2.273,11.7182,0.026759
23365,1.0013,7.8646,0.5518,2.2238,11.6415,0.022473
23366,1.017,7.817,0.5581,2.238,11.6301,0.029069
23367,1.0096,7.8203,0.5544,2.2397,11.6241,0.011634
23368,1.0594,7.7956,0.5588,2.2399,11.6537,0.016704
23369,1.0027,7.9088,0.5861,2.2337,11.7313,0.005436
23370,0.979,7.8371,0.5822,2.2207,11.619,0.005183
23371,0.9449,7.8976,0.559,2.2456,11.647,0.00439
23372,0.9841,7.8394,0.5601,2.2599,11.6436,0.007028
23373,0.9892,7.8547,0.5597,2.2729,11.6766,0.005526
23374,0.9837,7.8482,0.5524,2.2701,11.6545,0.004912
23375,0.9394,8.1735,0.5563,2.2657,11.935,0.003136
23376,0.9866,7.8818,0.5518,2.2712,11.6912,0.00627
23377,0.9988,7.8443,0.5548,2.271,11.6689,0.004792
23378,0.9698,7.79,0.5533,2.2715,11.5845,0.005405
23379,0.9427,7.8391,0.5556,2.2402,11.5776,0.00458
23380,1.0221,7.7874,0.5516,2.2537,11.6148,0.003579
23381,1.0362,7.827,0.5515,2.2276,11.6422,0.008733
23382,1.027,7.7962,0.5434,2.2324,11.599,0.009434
23383,0.9449,7.8937,0.5768,2.2334,11.6488,0.007432
23384,0.9853,7.8206,0.5541,2.2412,11.6012,0.007833
23385,0.9951,7.9137,0.552,2.2459,11.7068,0.010159
23386,0.985,7.8039,0.5493,2.254,11.5922,0.012938
23387,0.9586,7.8213,0.5542,2.2667,11.6009,0.015234
23388,1.0216,7.7753,0.5543,2.2676,11.6188,0.018176
23389,1.0104,7.8564,0.5601,2.2571,11.684,0.01934
23390,0.9875,7.7779,0.5445,2.2667,11.5766,0.019673
23391,0.9529,7.8221,0.5555,2.2335,11.564,0.019742
23392,1.0358,7.8051,0.5483,2.24,11.6292,0.019497
23393,1.0382,7.8209,0.5534,2.2319,11.6445,0.018601
23394,1.031,7.9377,0.5531,2.2466,11.7684,0.018316
23395,0.9805,7.8483,0.5571,2.2395,11.6254,0.016962
23396,1.009,7.8518,0.5748,2.2534,11.6889,0.017456
23397,0.9978,7.8199,0.5513,2.2473,11.6164,0.013614
23398,0.9782,7.89,0.5502,2.2439,11.6623,0.011429
23399,0.9425,7.8845,0.56,2.249,11.6359,0.008645
23400,1.0141,7.7926,0.568,2.2751,11.6498,0.013815
23401,1.0009,8.1446,0.5455,2.2647,11.9557,0.011463
23402,0.9794,7.8475,0.5497,2.2709,11.6475,0.013766
23403,0.9492,7.9525,0.5558,2.2895,11.747,0.018166
23404,1.0307,7.8013,0.5563,2.2632,11.6515,0.014821
23405,1.0063,7.9066,0.5503,2.2804,11.7435,0.020801
23406,0.9676,7.732,0.55,2.23,11.4795,0.022358
23407,0.9845,7.8788,0.5496,2.2197,11.6327,0.02201
23408,1.0404,7.852,0.5494,2.248,11.6897,0.020206
23409,1.0546,7.8196,0.5536,2.2389,11.6667,0.015975
23410,1.0076,7.9224,0.551,2.2301,11.7111,0.016692
23411,0.9752,7.9099,0.579,2.2477,11.7119,0.007702
23412,1.0234,7.8481,0.5732,2.2192,11.6639,0.012434
23413,1.0016,7.8572,0.5485,2.24,11.6473,0.011352
23414,0.9932,7.7637,0.5541,2.255,11.5659,0.011114
23415,0.9507,7.9278,0.5507,2.2606,11.6898,0.007194
23416,1.0159,7.8794,0.5486,2.2474,11.6912,0.010609
23417,0.9979,7.83,0.5552,2.2733,11.6564,0.011696
23418,0.9937,7.7344,0.5364,2.2984,11.5629,0.011293
23419,0.9449,7.8844,0.5488,2.2767,11.6547,0.009428
23420,1.0118,7.7704,0.5331,2.2366,11.5519,0.012368
23421,1.0355,7.8081,0.5342,2.2322,11.61,0.015977
23422,1.0202,7.8815,0.5364,2.2382,11.6763,0.014976
23423,0.9964,7.8055,0.5589,2.2397,11.6005,0.011369
23424,1.0021,7.8618,0.5566,2.2441,11.6646,0.024496
23425,0.9949,7.8507,0.5557,2.2499,11.6512,0.026957
23426,0.98,7.7876,0.549,2.262,11.5786,0.021114
23427,0.9493,7.9493,0.5663,2.2704,11.7352,0.058781
23428,1.018,8.2672,0.5412,2.2695,12.0959,0.0218
23429,1.0066,7.8918,0.5495,2.2581,11.7059,0.025978
23430,0.9835,7.8571,0.5523,2.2563,11.6493,0.027869
23431,0.9485,7.9005,0.5469,2.276,11.672,0.042994
23432,0.9988,7.7864,0.552,2.2835,11.6207,0.0291
23433,1.0213,7.8116,0.5499,2.2787,11.6614,0.020046
23434,0.9765,7.7587,0.538,2.2384,11.5115,0.016582
23435,0.9753,7.8966,0.5515,2.24,11.6634,0.022943
23436,1.0425,7.8143,0.5511,2.2438,11.6516,0.040588
23437,1.0426,7.8934,0.5525,2.2335,11.722,0.034297
23438,1.0214,7.8208,0.5487,2.2166,11.6075,0.032999
23439,0.9523,7.9467,0.5784,2.23,11.7074,0.034152
23440,1.0024,7.9054,0.5715,2.2321,11.7113,0.052371
23441,0.9932,7.8298,0.5585,2.2738,11.6554,0.019621
23442,0.9828,7.8945,0.5496,2.2361,11.663,0.022656
23443,0.934,7.8559,0.5479,2.2426,11.5804,0.029158
23444,1.008,7.8071,0.5511,2.2824,11.6486,0.018938
23445,0.9961,7.8672,0.5551,2.2599,11.6783,0.020837
23446,0.9882,7.7473,0.5568,2.2696,11.562,0.023522
23447,0.9435,7.8776,0.5522,2.2996,11.6728,0.019168
23448,0.9936,7.7761,0.5541,2.2487,11.5725,0.041754
23449,1.0303,7.825,0.5603,2.2492,11.6648,0.956457
23450,1.0248,7.8394,0.5526,2.24,11.6569,0.999996
23451,0.9971,7.8611,0.5533,2.2418,11.6532,0.99999
23452,1.0035,7.7938,0.574,2.2433,11.6146,0.999903
23453,1.0076,7.8554,0.5646,2.2249,11.6525,0.97704
23454,0.9874,8.2937,0.5817,2.2507,12.1135,0.8957
23455,0.9688,7.9503,0.5546,2.2607,11.7344,0.665726
23456,1.0067,7.8183,0.5477,2.2538,11.6265,0.667801
23457,0.9991,7.8517,0.5517,2.255,11.6575,0.626649
23458,0.9888,7.7153,0.5505,2.2579,11.5125,0.560409
23459,0.9481,7.8042,0.5576,2.2693,11.5792,0.044135
23460,1.0035,7.7635,0.5476,2.2696,11.5843,0.06576
23461,0.9974,7.7899,0.5521,2.276,11.6154,0.061648
23462,0.9748,7.7596,0.553,2.2231,11.5105,0.074014
23463,0.9734,7.8682,0.5404,2.2683,11.6504,0.047029
23464,1.0332,7.8625,0.539,2.228,11.6627,0.082819
23465,1.0336,7.8236,0.5561,2.2383,11.6517,0.011731
23466,0.9953,7.7977,0.5776,2.2387,11.6093,0.015701
23467,0.944,7.9017,0.5617,2.2532,11.6606,0.013202
23468,1.0101,7.923,0.5535,2.2533,11.7399,0.032482
23469,1.0061,8.0076,0.5525,2.2533,11.8195,0.052318
23470,0.9756,7.8399,0.5461,2.2698,11.6314,0.048728
23471,0.9392,7.8966,0.5477,2.2713,11.6548,0.044049
23472,1.0038,7.8589,0.5523,2.2471,11.6622,0.012258
23473,0.9985,7.7874,0.5469,2.2716,11.6044,0.047198
23474,0.9719,7.8002,0.5432,2.2841,11.5993,0.365212
23475,0.9385,7.8073,0.5413,2.2566,11.5437,0.016931
23476,1.0241,7.8007,0.5346,2.251,11.6105,0.005927
23477,1.0359,7.8183,0.5434,2.2306,11.6282,0.058542
23478,1.0101,7.7825,0.5381,2.2382,11.5689,0.04628
23479,0.953,7.903,0.5618,2.2387,11.6565,0.116338
23480,1.0038,7.8916,0.5676,2.2402,11.7032,0.015579
23481,0.9868,8.2593,0.5717,2.2395,12.0573,0.008027
23482,0.9672,7.8034,0.5423,2.296,11.6089,0.016801
23483,0.9439,7.8122,0.5521,2.2449,11.5532,0.019384
23484,1.0096,7.7981,0.5396,2.2646,11.612,0.007237
23485,0.996,7.9426,0.543,2.2725,11.7542,0.016007
23486,0.9713,7.8623,0.5557,2.2713,11.6606,0.02739
23487,0.943,7.8085,0.5458,2.2624,11.5597,0.011658
23488,1.0097,7.8493,0.5479,2.285,11.6918,0.032982
23489,1.0084,7.7362,0.54,2.2337,11.5182,0.018235
23490,1.0112,7.7034,0.5457,2.2523,11.5126,0.016766
23491,0.9825,7.8273,0.5386,2.252,11.6004,0.037929
23492,1.0426,7.7825,0.5663,2.2456,11.6369,0.025306
23493,1.0025,7.8594,0.5713,2.229,11.6623,0.024651
23494,0.9826,7.8571,0.542,2.265,11.6467,0.013876
23495,0.9487,7.8702,0.5426,2.4083,11.7698,0.021941
23496,1.0271,7.8685,0.5402,2.25,11.6858,0.02109
23497,0.9997,7.9339,0.5362,2.2555,11.7252,0.024752
23498,0.9733,7.7421,0.5374,2.2682,11.5209,0.026307
23499,0.9459,7.9328,0.5433,2.2787,11.7007,0.017213
23500,1.0181,7.802,0.5405,2.2661,11.6267,0.023326
23501,1.0399,8.1871,0.5545,2.2575,12.039,0.031374
23502,0.9805,7.7657,0.5423,2.2619,11.5503,0.029558
23503,0.9429,7.806,0.5392,2.2202,11.5083,0.026546
23504,1.036,7.9066,0.5587,2.2383,11.7395,0.176999
23505,1.0411,7.9498,0.5529,2.2757,11.8195,0.354029
23506,1.0297,7.7802,0.5456,2.2361,11.5917,0.562758
23507,1.0077,8.1631,0.5435,2.2559,11.9702,0.996399
23508,1.0441,7.856,0.5597,2.2462,11.706,0.999975
23509,0.993,7.8842,0.5838,2.2352,11.6963,0.999993
23510,0.9793,7.865,0.5687,2.2293,11.6422,0.999993
23511,0.9576,7.9367,0.5513,2.2383,11.6839,0.999997
23512,1.0006,7.7848,0.5492,2.2399,11.5746,0.999997
23513,1.0121,7.8484,0.5409,2.2542,11.6557,0.999997
23514,0.978,7.8166,0.552,2.2646,11.6112,0.999996
23515,0.949,7.855,0.5572,2.2796,11.6408,0.999996
23516,1.011,7.8029,0.5432,2.2611,11.6181,0.999995
23517,0.9972,7.8199,0.5572,2.2726,11.6469,0.999998
23518,0.9723,7.8272,0.5488,2.2312,11.5795,0.999995
23519,0.9743,8.5182,0.6946,2.2677,12.4548,0.999996
23520,0.9996,7.8154,0.5588,2.2265,11.6003,0.999996
23521,0.9953,7.8376,0.5524,2.2252,11.6106,0.999993
23522,1.0124,7.7196,0.5503,2.2444,11.5266,0.999994
23523,0.9849,7.8324,0.5564,2.2503,11.624,0.999993
23524,1.0409,7.7735,0.5753,2.2353,11.625,0.999992
23525,1.0087,7.9217,0.573,2.2295,11.7329,0.999991
23526,0.9816,7.7676,0.5396,2.275,11.5637,0.999989
23527,0.9458,7.8451,0.5478,2.2658,11.6045,0.999983
23528,1.001,7.7928,0.5634,2.2664,11.6236,0.999884
23529,1.0112,7.8787,0.5481,2.2526,11.6906,0.997644
23530,0.9812,7.7893,0.5422,2.2721,11.5848,0.994452
23531,0.9909,7.7532,0.535,2.2616,11.5407,0.984823
23532,0.9536,7.7282,0.5356,2.2576,11.4751,0.955927
23533,0.9845,8.1052,0.5427,2.2403,11.8728,0.881671
23534,1.0006,7.7539,0.5493,2.2279,11.5316,0.7753
23535,1.0428,7.8219,0.5515,2.2422,11.6583,0.575565
23536,1.0467,7.7338,0.5756,2.2266,11.5827,0.529117
23537,0.9413,7.8641,0.5755,2.2253,11.6062,0.428393
23538,0.9577,7.7383,0.5492,2.2478,11.493,0.31012
23539,0.9844,7.8715,0.5599,2.2492,11.665,0.465869
23540,1.0006,7.833,0.559,2.2537,11.6464,0.465623
23541,0.9426,7.8356,0.5558,2.2569,11.5909,0.362224
23542,0.9592,7.803,0.5504,2.2565,11.5691,0.359075
23543,0.9997,7.8579,0.5588,2.2605,11.6769,0.612187
23544,0.9872,7.7818,0.5526,2.2412,11.5628,0.482519
23545,0.9454,7.8506,0.5525,2.2565,11.605,0.300993
23546,1.0016,7.8068,0.5405,2.2456,11.5945,0.345142
23547,1.0263,7.863,0.5471,2.2216,11.6579,0.270688
23548,1.0203,7.7624,0.5542,2.2366,11.5735,0.512719
23549,0.9604,8.0057,0.5749,2.2196,11.7605,0.412739
23550,0.9692,7.806,0.5342,2.2468,11.5562,0.280331
23551,0.9891,7.8855,0.5559,2.2659,11.6964,0.156431
23552,1.0048,7.7788,0.5463,2.259,11.5889,0.419799
23553,0.9434,7.7745,0.56,2.2679,11.5458,0.279035
23554,0.9675,7.8064,0.5383,2.2616,11.5738,0.149095
23555,0.9943,7.8325,0.5573,2.275,11.6591,0.109643
23556,1.0048,7.8205,0.5488,2.262,11.6361,0.12251
23557,0.9391,7.8391,0.5537,2.2185,11.5505,0.087979
23558,1.0167,7.7652,0.5451,2.2396,11.5666,0.074001
23559,1.0383,7.8105,0.5506,2.2268,11.6262,0.03652
23560,1.0203,8.041,0.5578,2.2373,11.8563,0.061209
23561,0.9336,7.8035,0.5826,2.2185,11.5382,0.0467
23562,0.9728,7.8555,0.5548,2.2596,11.6427,0.060843
23563,0.9927,7.922,0.5483,2.2408,11.7038,0.043447
23564,1.0008,7.7937,0.5523,2.2655,11.6123,0.041557
23565,0.9439,7.7924,0.5608,2.2618,11.5589,0.035394
23566,0.9785,7.7006,0.5594,2.2451,11.4835,0.031997
23567,0.9881,7.854,0.5532,2.2858,11.6811,0.053406
23568,1.0037,7.8602,0.5546,2.2798,11.6984,0.069555
23569,0.9546,7.8342,0.5535,2.2424,11.5847,0.039386
23570,1.0037,7.7881,0.5553,2.2475,11.5945,0.081043
23571,1.0362,7.8631,0.5469,2.2337,11.6799,0.064415
23572,1.0511,7.801,0.5717,2.2405,11.6643,0.054386
23573,0.9991,7.8681,0.5773,2.221,11.6655,0.083103
23574,0.966,7.8305,0.5716,2.2314,11.5994,0.108524
23575,0.993,7.9377,0.5488,2.2454,11.7248,0.087104
23576,0.9938,7.7213,0.5472,2.2448,11.5072,0.041927
23577,0.9418,7.9213,0.5564,2.266,11.6855,0.033854
23578,0.9786,7.8332,0.5467,2.2633,11.6218,0.020046
23579,0.997,7.822,0.5518,2.256,11.6268,0.016762
23580,1.0045,7.8291,0.5448,2.2741,11.6525,0.040106
23581,0.956,8.033,0.5521,2.2431,11.7842,0.0245
23582,0.9707,7.7764,0.5473,2.2367,11.531,0.032419
23583,1.0045,7.765,0.5489,2.2247,11.5431,0.030486
23584,1.0393,7.7876,0.5495,2.2324,11.6088,0.037886
23585,1.0006,7.8668,0.5462,2.2331,11.6468,0.028527
23586,0.9815,8.1202,0.5456,2.2248,11.8721,0.031727
23587,1.0089,7.8845,0.5759,2.2341,11.7034,0.022015
23588,0.9994,7.8456,0.5633,2.2435,11.6518,0.019517
23589,0.942,7.8383,0.5538,2.2444,11.5785,0.016752
23590,0.9763,7.795,0.5477,2.2708,11.5898,0.026993
23591,0.9988,7.9152,0.541,2.2734,11.7285,0.133168
23592,1.0171,7.8834,0.5337,2.2659,11.7001,0.032002
23593,0.9413,7.8671,0.5379,2.2776,11.6238,0.031087
23594,0.9823,7.742,0.5322,2.2635,11.52,0.035773
23595,0.9818,7.7862,0.5462,2.2735,11.5877,0.017824
23596,1.0213,7.6941,0.5381,2.2238,11.4774,0.017344
23597,0.9751,7.8106,0.5466,2.2266,11.5589,0.013637
23598,1.0108,7.7922,0.5349,2.2335,11.5714,0.031608
23599,0.9896,7.9032,0.5819,2.2629,11.7376,0.022466
23600,1.0007,7.8923,0.5684,2.2356,11.697,0.01624
23601,0.9506,7.906,0.5508,2.2595,11.667,0.022021
23602,0.9708,7.7844,0.5521,2.2662,11.5736,0.010477
23603,0.9861,7.871,0.5533,2.2767,11.6871,0.013111
23604,1.016,7.7774,0.5542,2.2629,11.6105,0.005059
23605,0.9586,7.8241,0.5546,2.2537,11.591,0.004324
23606,0.9672,7.7849,0.5504,2.2578,11.5602,0.006178
23607,0.9908,7.8403,0.5573,2.265,11.6533,0.008794
23608,1.0056,7.785,0.5513,2.2246,11.5666,0.010085
23609,0.9868,7.8295,0.5578,2.2269,11.601,0.016992
23610,1.0202,7.7595,0.549,2.2254,11.5541,0.019379
23611,1.0254,7.8124,0.5746,2.2344,11.6469,0.018612
23612,0.9951,7.8005,0.5776,2.2311,11.6043,0.033874
23613,0.9438,8.2501,0.5827,2.2338,12.0103,0.033993
23614,0.985,7.8496,0.5579,2.2687,11.6612,0.037533
23615,0.9959,7.8553,0.5583,2.2529,11.6623,0.060679
23616,1.0116,7.8264,0.5571,2.2471,11.6423,0.036948
23617,0.95,7.9125,0.5601,2.2634,11.6859,0.027486
23618,0.9767,7.7531,0.5491,2.2655,11.5444,0.03708
23619,0.9855,7.8504,0.5543,2.2752,11.6653,0.033744
23620,1.0166,7.7257,0.5499,2.2599,11.552,0.050374
23621,0.9457,7.838,0.5541,2.2406,11.5785,0.063002
23622,1.0051,7.7884,0.5541,2.227,11.5746,0.046332
23623,1.04,7.7859,0.558,2.2357,11.6197,0.045422
23624,1.0327,7.7482,0.5717,2.2378,11.5904,0.053248
23625,0.9645,7.9003,0.5877,2.2459,11.6983,0.031409
23626,0.9757,7.8646,0.5492,2.2493,11.6388,0.032748
23627,1.0055,7.8593,0.5585,2.2404,11.6637,0.033457
23628,0.9884,7.817,0.5507,2.2496,11.6058,0.031212
23629,0.9516,7.9453,0.555,2.2571,11.709,0.025158
23630,0.9811,7.8256,0.5517,2.2669,11.6254,0.024498
23631,0.9985,7.852,0.5519,2.2629,11.6653,0.02171
23632,1.0022,7.7361,0.549,2.2727,11.5601,0.02117
23633,0.9513,7.8441,0.5546,2.2732,11.6231,0.016414
23634,0.9894,7.6981,0.5512,2.2417,11.4804,0.021012
23635,1.0233,7.7759,0.5581,2.2401,11.5975,0.020304
23636,1.0587,7.7801,0.555,2.2468,11.6406,0.017906
23637,0.9535,7.8107,0.5826,2.2198,11.5666,0.015344
23638,0.979,7.8023,0.5541,2.2581,11.5935,0.016754
23639,1.0015,8.1997,0.5782,2.2509,12.0302,0.010901
23640,1.0069,7.8629,0.5572,2.2579,11.6849,0.011238
23641,0.9451,7.9483,0.5629,2.2529,11.7092,0.007094
23642,0.9843,7.8091,0.5514,2.2607,11.6056,0.009457
23643,0.9942,7.9192,0.5554,2.25,11.7187,0.007835
23644,1.0131,7.847,0.5524,2.2618,11.6742,0.007796
23645,0.9476,7.8915,0.556,2.2697,11.6648,0.00589
23646,0.9806,7.8636,0.5461,2.258,11.6484,0.01031
23647,0.9986,7.8575,0.5531,2.2607,11.6699,0.008833
23648,1.0094,7.7648,0.5444,2.2282,11.5468,0.008787
23649,0.9934,7.7675,0.5494,2.2425,11.5529,0.009781
23650,1.019,7.7191,0.5419,2.2418,11.5218,0.011789
23651,0.9867,7.7936,0.5671,2.2315,11.579,0.012109
23652,1.0073,7.8408,0.5492,2.2535,11.6508,0.013176
23653,0.9502,7.8792,0.5593,2.2667,11.6553,0.01374
23654,0.9755,7.8113,0.5548,2.2559,11.5975,0.0124
23655,0.9908,7.8273,0.5555,2.2708,11.6443,0.013663
23656,1.0149,7.7947,0.5625,2.2799,11.652,0.012529
23657,0.953,7.8965,0.555,2.3403,11.7448,0.044919
23658,0.9788,7.7362,0.5531,2.284,11.552,0.062876
23659,1.0045,7.8632,0.5491,2.2649,11.6816,0.065491
23660,1.0121,7.791,0.5488,2.2373,11.5892,0.058505
23661,0.9853,7.8673,0.5482,2.251,11.6519,0.075245
23662,1.0133,7.743,0.559,2.2384,11.5537,0.064014
23663,1.0263,7.7587,0.5682,2.2283,11.5815,0.055
23664,1.0146,7.798,0.5745,2.2309,11.6181,0.043133
23665,0.9462,7.8403,0.5579,2.2619,11.6064,0.036144
23666,0.9781,8.1633,0.5403,2.4617,12.1435,0.032312
23667,1.0218,7.7606,0.548,2.2536,11.5841,0.029953
23668,1.0052,7.7873,0.5495,2.2594,11.6013,0.033669
23669,0.9568,7.9331,0.5583,2.2667,11.7148,0.017975
23670,0.9819,7.7824,0.5404,2.2805,11.5853,0.042774
23671,0.9977,7.9679,0.5456,2.2605,11.7718,0.090818
23672,1.0104,7.7943,0.5351,2.2944,11.6342,0.084702
23673,0.948,7.8146,0.55,2.2584,11.5711,0.09122
23674,0.9718,7.8484,0.5391,2.23,11.5893,0.134455
23675,1.0214,7.8277,0.5439,2.2394,11.6325,0.106956
23676,1.0425,7.75,0.5338,2.2289,11.5552,0.098561
23677,0.9743,7.8208,0.5599,2.2438,11.5988,0.10068
23678,0.987,7.8174,0.5617,2.2095,11.5756,0.068969
23679,0.9878,7.8375,0.5404,2.3452,11.7109,0.080035
23680,1.0088,7.8354,0.5411,2.254,11.6393,0.070446
23681,0.9525,7.8081,0.5448,2.2498,11.5552,0.049714
23682,0.9716,7.9051,0.5319,2.2628,11.6714,0.077574
23683,0.9883,7.8468,0.5417,2.2553,11.6321,0.092345
23684,0.9978,7.7962,0.5393,2.2572,11.5905,0.081139
23685,0.9456,7.8675,0.5437,2.2624,11.6192,0.076479
23686,0.9674,7.7912,0.5408,2.2362,11.5356,0.076454
23687,1.047,7.9255,0.5473,2.229,11.7487,0.018563
23688,1.0209,7.786,0.5469,2.227,11.5808,0.026141
23689,1.0053,7.8977,0.5411,2.2417,11.6858,0.119457
23690,0.9772,7.8423,0.5732,2.3216,11.7143,0.057746
23691,1.204,8.426,0.5453,2.2218,12.3972,0.056827
23692,1.0536,8.1912,0.5351,2.2523,12.0323,0.049947
23693,0.9819,7.9056,0.5434,2.2373,11.6682,0.061676
23694,0.9911,7.8021,0.5682,2.2317,11.5931,0.059954
23695,0.9929,7.917,0.5668,2.2365,11.7132,0.091414
23696,1.0032,7.8827,0.5399,2.2547,11.6805,0.107202
23697,0.948,7.861,0.5447,2.2671,11.6208,0.124477
23698,0.9859,7.7885,0.5445,2.2614,11.5803,0.129903
23699,0.9983,7.8168,0.5438,2.2641,11.6229,0.147057
23700,1.007,7.8096,0.5413,2.2625,11.6204,0.154966
23701,0.9513,7.8892,0.5451,2.2839,11.6696,0.17045
23702,0.9759,7.8336,0.5429,2.278,11.6305,0.181743
23703,0.9949,7.8558,0.5391,2.2375,11.6273,0.187149
23704,1.0536,7.7893,0.5382,2.2331,11.6142,0.201256
23705,0.9858,7.7883,0.5467,2.2305,11.5513,0.128431
23706,1.0016,7.7483,0.5497,2.2411,11.5407,0.136871
23707,0.9849,7.8636,0.563,2.2278,11.6392,0.047581
23708,1.0067,7.7661,0.5351,2.2426,11.5504,0.086164
23709,0.9695,7.9467,0.5414,2.255,11.7125,0.035875
23710,0.9639,7.765,0.5519,2.2753,11.556,0.068473
23711,0.9984,7.8822,0.5506,2.2595,11.6907,0.04845
23712,1.0059,7.8545,0.5481,2.2545,11.663,0.030883
23713,0.9497,7.8138,0.5484,2.2557,11.5676,0.026134
23714,0.9738,7.7609,0.5434,2.2488,11.527,0.02775
23715,0.9957,7.7344,0.5416,2.227,11.4986,0.024075
23716,1.0636,7.7339,0.5355,2.2294,11.5624,0.021715
23717,0.9871,7.8112,0.5525,2.2467,11.5976,0.014483
23718,0.9841,7.8959,0.5789,2.2464,11.7053,0.01388
23719,0.9969,8.1524,0.5706,2.2205,11.9404,0.015434
23720,1.0025,7.8455,0.5636,2.2309,11.6425,0.01454
23721,0.9495,7.8584,0.5498,2.2556,11.6133,0.014746
23722,0.9708,7.786,0.5515,2.2657,11.574,0.024337
23723,0.9995,7.8189,0.5525,2.2606,11.6315,0.028176
23724,0.9952,7.7853,0.5418,2.2851,11.6074,0.029133
23725,0.9409,7.8093,0.548,2.2677,11.5659,0.029689
23726,0.9835,7.7324,0.5459,2.2665,11.5282,0.032189
23727,1.0078,7.8589,0.5547,2.2246,11.646,0.038058
23728,1.0359,7.7556,0.5373,2.2399,11.5686,0.04243
23729,0.9861,7.8787,0.5516,2.2346,11.6509,0.039742
23730,1.0249,7.7944,0.5491,2.2418,11.6103,0.046681
23731,1.011,7.8553,0.5733,2.2201,11.6597,0.063914
23732,1.0091,7.7852,0.5526,2.248,11.595,0.055042
23733,0.9407,7.8924,0.542,2.2681,11.6433,0.043805
23734,0.9762,7.8215,0.5528,2.2692,11.6197,0.058423
23735,0.9902,7.8897,0.5428,2.2503,11.673,0.052232
23736,0.9962,7.8784,0.5426,2.2712,11.6884,0.048057
23737,0.9457,7.8978,0.5554,2.2691,11.668,0.044994
23738,0.9706,7.7551,0.5488,2.2877,11.5623,0.036702
23739,0.999,7.8209,0.548,2.2894,11.6572,0.034902
23740,0.986,7.758,0.5699,2.2364,11.5503,0.037574
23741,0.9813,7.8083,0.552,2.2512,11.5929,0.036097
23742,1.012,7.786,0.5531,2.2335,11.5846,0.036747
23743,1.0251,7.9865,0.5517,2.2324,11.7958,0.048934
23744,0.9922,7.8363,0.5754,2.2437,11.6477,0.055017
