subject,phase,time,ear
hanul,trial4,1784601532.9180148,0.37056337279060825
hanul,trial4,1784601532.9560819,0.37090897113790133
hanul,trial5,1784601534.5084565,0.3723376757607262
hanul,trial5,1784601534.5458891,0.3723104648764278
hanul,trial5,1784601534.5838072,0.3721707020070889
hanul,trial5,1784601534.621676,0.37202035921084653
hanul,trial5,1784601534.65985,0.3718867887398266
hanul,trial5,1784601534.6969285,0.3717184285116524
hanul,trial5,1784601534.7350495,0.3715761147430443
hanul,trial5,1784601534.773395,0.37156782433994406
hanul,trial5,1784601534.8110275,0.3715940875820453
hanul,trial5,1784601534.8476748,0.37149213088984223
hanul,trial5,1784601534.887826,0.3713108651386726
hanul,trial5,1784601534.925948,0.3712202329438061
